AUTHOR,LOC,SPCD,AG_DW,ST_OB_D_BH
SRS_Utilization,GA_2_8,611,,9.4
SRS_Utilization,GA_2_8,611,,16.3
SRS_Utilization,GA_2_8,611,,9.7
SRS_Utilization,GA_2_8,611,,12.4
SRS_Utilization,GA_2_8,611,,17.3
SRS_Utilization,GA_2_8,621,,13.7
SRS_Utilization,GA_2_8,621,,20.6
SRS_Utilization,GA_2_8,621,,11.4
SRS_Utilization,GA_2_8,621,,17.9
SRS_Utilization,GA_2_8,621,,23.5
SRS_Utilization,GA_2_8,621,,21.2
SRS_Utilization,GA_2_8,621,,12.8
SRS_Utilization,GA_2_8,621,,15
SRS_Utilization,GA_2_8,621,,6.1
SRS_Utilization,GA_2_8,621,,6.7
SRS_Utilization,GA_2_8,621,,17.3
SRS_Utilization,GA_2_8,621,,7.7
SRS_Utilization,GA_2_8,621,,16.4
SRS_Utilization,GA_2_8,621,,20.2
SRS_Utilization,GA_2_8,621,,14.5
SRS_Utilization,GA_2_8,621,,22.2
SRS_Utilization,GA_2_8,621,,20.8
SRS_Utilization,GA_2_8,621,,14.2
SRS_Utilization,GA_2_8,621,,13.7
SRS_Utilization,GA_2_8,621,,20.8
SRS_Utilization,GA_2_8,621,,15.9
SRS_Utilization,GA_2_8,621,,23
SRS_Utilization,GA_2_8,621,,21.8
SRS_Utilization,GA_2_8,621,,21.4
SRS_Utilization,GA_2_8,621,,23.4
SRS_Utilization,GA_2_8,621,,20.5
SRS_Utilization,GA_2_8,621,,14.6
SRS_Utilization,GA_2_8,621,,16.5
SRS_Utilization,GA_2_8,621,,19.5
SRS_Utilization,GA_2_8,621,,16.5
SRS_Utilization,GA_2_8,621,,15
SRS_Utilization,GA_2_8,621,,19.6
SRS_Utilization,GA_2_8,621,,18.7
SRS_Utilization,GA_2_8,653,,17.1
SRS_Utilization,GA_2_8,653,,10.1
SRS_Utilization,GA_2_8,694,,14.5
SRS_Utilization,GA_2_8,694,,13.7
SRS_Utilization,GA_2_8,694,,11.6
SRS_Utilization,GA_2_8,694,,11.3
SRS_Utilization,GA_2_8,694,,12.8
SRS_Utilization,GA_2_8,694,,13.5
SRS_Utilization,GA_2_8,694,,7.7
SRS_Utilization,GA_2_8,694,,8.4
SRS_Utilization,GA_2_8,694,,15.1
SRS_Utilization,GA_2_8,694,,12.3
SRS_Utilization,GA_2_8,694,,15.2
SRS_Utilization,GA_2_8,694,,15.8
SRS_Utilization,GA_2_8,694,,11.5
SRS_Utilization,GA_2_8,694,,16.5
SRS_Utilization,GA_2_8,694,,7.3
SRS_Utilization,GA_2_8,694,,18
SRS_Utilization,GA_2_8,694,,17
SRS_Utilization,GA_2_8,694,,22.7
SRS_Utilization,GA_2_8,694,,17.7
SRS_Utilization,GA_2_8,762,,12.8
SRS_Utilization,GA_2_8,762,,9.4
SRS_Utilization,GA_2_8,762,,5.3
SRS_Utilization,GA_2_8,802,,25.4
SRS_Utilization,GA_2_8,802,,18.7
SRS_Utilization,GA_2_8,802,,21
SRS_Utilization,GA_2_8,802,,21
SRS_Utilization,GA_2_8,812,,8.8
SRS_Utilization,GA_2_8,812,,14.3
SRS_Utilization,GA_2_8,820,,21.3
SRS_Utilization,GA_2_8,820,,9.3
SRS_Utilization,GA_2_8,820,,20.5
SRS_Utilization,GA_2_8,820,,20.4
SRS_Utilization,GA_2_8,820,,20.8
SRS_Utilization,GA_2_8,820,,14.2
SRS_Utilization,GA_2_8,820,,25.7
SRS_Utilization,GA_2_8,820,,22.7
SRS_Utilization,GA_2_8,820,,23
SRS_Utilization,GA_2_8,820,,24.8
SRS_Utilization,GA_2_8,820,,12.5
SRS_Utilization,GA_2_8,820,,5
SRS_Utilization,GA_2_8,827,,20.1
SRS_Utilization,GA_2_8,827,,14.6
SRS_Utilization,GA_2_8,827,,15.5
SRS_Utilization,GA_2_8,827,,13.1
SRS_Utilization,GA_2_8,827,,8.1
SRS_Utilization,GA_2_8,827,,10.7
SRS_Utilization,GA_2_8,827,,14
SRS_Utilization,GA_2_8,827,,12.4
SRS_Utilization,GA_2_8,827,,12.6
SRS_Utilization,GA_2_8,827,,7.6
SRS_Utilization,GA_2_8,827,,12
SRS_Utilization,GA_2_8,827,,10
SRS_Utilization,GA_2_8,827,,7.1
SRS_Utilization,GA_2_8,827,,6
SRS_Utilization,GA_2_8,827,,6.4
SRS_Utilization,GA_2_8,827,,7.6
SRS_Utilization,GA_2_8,827,,23.6
SRS_Utilization,GA_2_8,827,,11.4
SRS_Utilization,GA_2_8,827,,13.4
SRS_Utilization,GA_2_8,827,,10.7
SRS_Utilization,GA_2_8,835,,15.1
SRS_Utilization,GA_2_8,835,,6.5
SRS_Utilization,GA_2_8,835,,10.1
SRS_Utilization,GA_2_8,835,,14.6
SRS_Utilization,GA_2_8,999,,10.1
SRS_Utilization,GA_2_9,111,,13.6
SRS_Utilization,GA_2_9,111,,16.4
SRS_Utilization,GA_2_9,111,,7
SRS_Utilization,GA_2_9,111,,7.5
SRS_Utilization,GA_2_9,111,,15.6
SRS_Utilization,GA_2_9,111,,12.3
SRS_Utilization,GA_2_9,111,,8.9
SRS_Utilization,GA_2_9,111,,10.1
SRS_Utilization,GA_2_9,111,,11.3
SRS_Utilization,GA_2_9,111,,11.6
SRS_Utilization,GA_2_9,111,,14.4
SRS_Utilization,GA_2_9,111,,9.5
SRS_Utilization,GA_2_9,111,,10.8
SRS_Utilization,GA_2_9,111,,14.8
SRS_Utilization,GA_2_9,111,,14.4
SRS_Utilization,GA_2_9,111,,6.4
SRS_Utilization,GA_2_9,111,,12.5
SRS_Utilization,GA_2_9,111,,11.3
SRS_Utilization,GA_2_9,111,,6.7
SRS_Utilization,GA_2_9,111,,5.6
SRS_Utilization,GA_2_9,111,,6.5
SRS_Utilization,GA_2_9,111,,12.4
SRS_Utilization,GA_2_9,111,,7
SRS_Utilization,GA_2_9,111,,11.8
SRS_Utilization,GA_2_9,111,,11.2
SRS_Utilization,GA_2_9,111,,13.8
SRS_Utilization,GA_2_9,111,,7.7
SRS_Utilization,GA_2_9,111,,12.7
SRS_Utilization,GA_2_9,111,,11.6
SRS_Utilization,GA_3_1,110,,9.8
SRS_Utilization,GA_3_1,131,,10.2
SRS_Utilization,GA_3_1,131,,9.5
SRS_Utilization,GA_3_1,131,,8.4
SRS_Utilization,GA_3_1,131,,8.2
SRS_Utilization,GA_3_1,131,,9.2
SRS_Utilization,GA_3_1,131,,9.2
SRS_Utilization,GA_3_1,131,,8.4
SRS_Utilization,GA_3_1,131,,9.8
SRS_Utilization,GA_3_1,131,,9.3
SRS_Utilization,GA_3_1,131,,9.9
SRS_Utilization,GA_3_1,131,,11.4
SRS_Utilization,GA_3_1,131,,11.1
SRS_Utilization,GA_3_1,131,,10.3
SRS_Utilization,GA_3_1,131,,9.8
SRS_Utilization,GA_3_1,131,,9
SRS_Utilization,GA_3_1,131,,10.8
SRS_Utilization,GA_3_1,131,,11.7
SRS_Utilization,GA_3_1,131,,11.8
SRS_Utilization,GA_3_1,131,,10.6
SRS_Utilization,GA_3_1,131,,7.9
SRS_Utilization,GA_3_1,131,,9.3
SRS_Utilization,GA_3_1,131,,11.3
SRS_Utilization,GA_3_1,131,,10.8
SRS_Utilization,GA_3_1,131,,9
SRS_Utilization,GA_3_1,131,,12.6
SRS_Utilization,GA_3_1,131,,10.1
SRS_Utilization,GA_3_1,131,,9.7
SRS_Utilization,GA_3_1,131,,8.5
SRS_Utilization,GA_3_1,131,,6.4
SRS_Utilization,GA_3_1,131,,6.4
SRS_Utilization,GA_3_1,131,,6.8
SRS_Utilization,GA_3_1,131,,8.2
SRS_Utilization,GA_3_1,131,,7.3
SRS_Utilization,GA_3_1,131,,11
SRS_Utilization,GA_3_1,131,,9.4
SRS_Utilization,GA_3_1,131,,9.2
SRS_Utilization,GA_3_1,131,,8.5
SRS_Utilization,GA_3_1,131,,10
SRS_Utilization,GA_3_1,131,,8.5
SRS_Utilization,GA_3_1,131,,6.2
SRS_Utilization,GA_3_1,131,,5.4
SRS_Utilization,GA_3_1,131,,7.1
SRS_Utilization,GA_3_1,131,,9.5
SRS_Utilization,GA_3_1,131,,11.2
SRS_Utilization,GA_3_1,131,,8.2
SRS_Utilization,GA_3_1,131,,6
SRS_Utilization,GA_3_1,131,,6.7
SRS_Utilization,GA_3_1,131,,8.5
SRS_Utilization,GA_3_1,131,,8.5
SRS_Utilization,GA_3_1,316,,14
SRS_Utilization,GA_3_1,316,,23.5
SRS_Utilization,GA_3_1,316,,10
SRS_Utilization,GA_3_1,370,,14.7
SRS_Utilization,GA_3_1,370,,12.4
SRS_Utilization,GA_3_1,540,,11.6
SRS_Utilization,GA_3_1,540,,11.4
SRS_Utilization,GA_3_1,611,,11.5
SRS_Utilization,GA_3_1,653,,11.3
SRS_Utilization,GA_3_1,653,,14.5
SRS_Utilization,GA_3_1,653,,10.1
SRS_Utilization,GA_3_1,653,,9.7
SRS_Utilization,GA_3_1,694,,10
SRS_Utilization,GA_3_1,694,,9
SRS_Utilization,GA_3_1,820,,15.2
SRS_Utilization,GA_3_1,822,,13.9
SRS_Utilization,GA_3_1,827,,11.6
SRS_Utilization,GA_3_1,827,,21
SRS_Utilization,GA_3_1,827,,18.8
SRS_Utilization,GA_3_1,827,,16.1
SRS_Utilization,GA_3_1,827,,15
SRS_Utilization,GA_3_1,827,,10
SRS_Utilization,GA_3_1,827,,19.2
SRS_Utilization,GA_3_1,970,,14
SRS_Utilization,GA_3_10,400,,9.2
SRS_Utilization,GA_3_10,762,,5.4
SRS_Utilization,GA_3_10,802,,7
SRS_Utilization,GA_3_10,802,,11.3
SRS_Utilization,GA_3_10,802,,19.3
SRS_Utilization,GA_3_10,802,,8.7
SRS_Utilization,GA_3_10,812,,24.4
SRS_Utilization,GA_3_10,812,,19
SRS_Utilization,GA_3_10,812,,7.9
SRS_Utilization,GA_3_10,812,,19.4
SRS_Utilization,GA_3_10,812,,7.6
SRS_Utilization,GA_3_10,812,,22.6
SRS_Utilization,GA_3_10,812,,18.1
SRS_Utilization,GA_3_10,812,,16.3
SRS_Utilization,GA_3_10,812,,16.2
SRS_Utilization,GA_3_10,812,,15.3
SRS_Utilization,GA_3_10,812,,16.4
SRS_Utilization,GA_3_10,812,,8.6
SRS_Utilization,GA_3_10,827,,6
SRS_Utilization,GA_3_10,835,,12.8
SRS_Utilization,GA_3_11,611,,13.1
SRS_Utilization,GA_3_11,621,,12.3
SRS_Utilization,GA_3_11,802,,16.6
SRS_Utilization,GA_3_11,802,,12.7
SRS_Utilization,GA_3_11,812,,21.8
SRS_Utilization,GA_3_11,812,,20.9
SRS_Utilization,GA_3_11,812,,20.1
SRS_Utilization,GA_3_11,812,,21.1
SRS_Utilization,GA_3_11,812,,21.5
SRS_Utilization,GA_3_11,812,,20.2
SRS_Utilization,GA_3_11,812,,11.7
SRS_Utilization,GA_3_11,820,,15.7
SRS_Utilization,GA_3_11,833,,13.6
SRS_Utilization,GA_3_11,833,,11
SRS_Utilization,GA_3_11,833,,10.2
SRS_Utilization,GA_3_11,833,,12.8
SRS_Utilization,GA_3_11,833,,16.3
SRS_Utilization,GA_3_11,833,,22.4
SRS_Utilization,GA_3_11,833,,15.2
SRS_Utilization,GA_3_11,833,,13.8
SRS_Utilization,GA_3_11,833,,16.6
SRS_Utilization,GA_3_11,833,,10.8
SRS_Utilization,GA_3_11,833,,9.3
SRS_Utilization,GA_3_11,837,,17.8
SRS_Utilization,GA_3_11,837,,18.4
SRS_Utilization,GA_3_12,131,,7
SRS_Utilization,GA_3_12,131,,5.7
SRS_Utilization,GA_3_12,131,,11.2
SRS_Utilization,GA_3_12,131,,10.7
SRS_Utilization,GA_3_12,131,,10.4
SRS_Utilization,GA_3_12,131,,11.3
SRS_Utilization,GA_3_12,131,,5.1
SRS_Utilization,GA_3_12,131,,7.7
SRS_Utilization,GA_3_12,131,,6.4
SRS_Utilization,GA_3_12,131,,8.7
SRS_Utilization,GA_3_12,131,,6.7
SRS_Utilization,GA_3_12,131,,8.9
SRS_Utilization,GA_3_12,131,,7.9
SRS_Utilization,GA_3_12,131,,8.4
SRS_Utilization,GA_3_12,131,,6.2
SRS_Utilization,GA_3_12,131,,6.6
SRS_Utilization,GA_3_12,131,,7
SRS_Utilization,GA_3_12,131,,9.2
SRS_Utilization,GA_3_12,131,,6.7
SRS_Utilization,GA_3_12,131,,8.8
SRS_Utilization,GA_3_12,131,,5
SRS_Utilization,GA_3_12,131,,8.9
SRS_Utilization,GA_3_12,131,,11.1
SRS_Utilization,GA_3_12,131,,10.5
SRS_Utilization,GA_3_12,131,,9.2
SRS_Utilization,GA_3_13,110,,5.3
SRS_Utilization,GA_3_13,110,,5.4
SRS_Utilization,GA_3_13,131,,6.3
SRS_Utilization,GA_3_13,131,,13.5
SRS_Utilization,GA_3_13,131,,13.6
SRS_Utilization,GA_3_13,131,,16.7
SRS_Utilization,GA_3_13,131,,12.8
SRS_Utilization,GA_3_13,131,,16.8
SRS_Utilization,GA_3_13,131,,17.3
SRS_Utilization,GA_3_13,131,,16.5
SRS_Utilization,GA_3_13,131,,14.6
SRS_Utilization,GA_3_13,131,,16.9
SRS_Utilization,GA_3_13,131,,16.3
SRS_Utilization,GA_3_13,131,,17.1
SRS_Utilization,GA_3_13,131,,17.6
SRS_Utilization,GA_3_13,131,,14
SRS_Utilization,GA_3_13,131,,14.4
SRS_Utilization,GA_3_13,131,,14
SRS_Utilization,GA_3_13,131,,13.7
SRS_Utilization,GA_3_13,131,,14.2
SRS_Utilization,GA_3_13,131,,13.3
SRS_Utilization,GA_3_13,131,,11.3
SRS_Utilization,GA_3_13,131,,19.6
SRS_Utilization,GA_3_13,131,,16.4
SRS_Utilization,GA_3_13,131,,15.7
SRS_Utilization,GA_3_13,131,,14.3
SRS_Utilization,GA_3_13,131,,15
SRS_Utilization,GA_3_13,131,,15.2
SRS_Utilization,GA_3_13,131,,14.8
SRS_Utilization,GA_3_13,131,,17.5
SRS_Utilization,GA_3_13,400,,7.3
SRS_Utilization,GA_3_13,400,,10.1
SRS_Utilization,GA_3_13,611,,6.4
SRS_Utilization,GA_3_13,611,,6.2
SRS_Utilization,GA_3_13,611,,7.8
SRS_Utilization,GA_3_13,611,,6.2
SRS_Utilization,GA_3_13,611,,7
SRS_Utilization,GA_3_13,611,,10.7
SRS_Utilization,GA_3_13,611,,6.3
SRS_Utilization,GA_3_13,611,,8.8
SRS_Utilization,GA_3_13,611,,8.6
SRS_Utilization,GA_3_13,611,,8.3
SRS_Utilization,GA_3_13,611,,6.8
SRS_Utilization,GA_3_13,611,,6.7
SRS_Utilization,GA_3_13,611,,7.2
SRS_Utilization,GA_3_13,611,,7.1
SRS_Utilization,GA_3_13,731,,5.6
SRS_Utilization,GA_3_13,762,,6.6
SRS_Utilization,GA_3_13,762,,7.2
SRS_Utilization,GA_3_13,802,,11.3
SRS_Utilization,GA_3_13,827,,6.4
SRS_Utilization,GA_3_13,827,,6
SRS_Utilization,GA_3_13,827,,7.2
SRS_Utilization,GA_3_13,827,,5.8
SRS_Utilization,GA_3_13,827,,6.1
SRS_Utilization,GA_3_13,827,,12
SRS_Utilization,GA_3_13,827,,6.6
SRS_Utilization,GA_3_13,827,,6.6
SRS_Utilization,GA_3_13,827,,7.7
SRS_Utilization,GA_3_13,827,,5
SRS_Utilization,GA_3_13,827,,5.3
SRS_Utilization,GA_3_13,827,,4.3
SRS_Utilization,GA_3_13,827,,7.3
SRS_Utilization,GA_3_13,827,,7.3
SRS_Utilization,GA_3_13,827,,5.3
SRS_Utilization,GA_3_13,827,,5.5
SRS_Utilization,GA_3_13,827,,11.7
SRS_Utilization,GA_3_13,827,,8.1
SRS_Utilization,GA_3_13,837,,7.5
SRS_Utilization,GA_3_13,970,,9.3
SRS_Utilization,GA_3_13,999,,8
SRS_Utilization,GA_3_14,110,,7.9
SRS_Utilization,GA_3_14,110,,10.5
SRS_Utilization,GA_3_14,110,,6.5
SRS_Utilization,GA_3_14,110,,7.4
SRS_Utilization,GA_3_14,110,,7.5
SRS_Utilization,GA_3_14,110,,8.1
SRS_Utilization,GA_3_14,110,,8.3
SRS_Utilization,GA_3_14,131,,6.3
SRS_Utilization,GA_3_14,131,,9.7
SRS_Utilization,GA_3_14,131,,6.3
SRS_Utilization,GA_3_14,131,,8.1
SRS_Utilization,GA_3_14,131,,5.9
SRS_Utilization,GA_3_14,131,,6.2
SRS_Utilization,GA_3_14,131,,5.8
SRS_Utilization,GA_3_14,131,,6.4
SRS_Utilization,GA_3_14,131,,5.9
SRS_Utilization,GA_3_14,131,,9.4
SRS_Utilization,GA_3_14,131,,6.1
SRS_Utilization,GA_3_14,131,,9.9
SRS_Utilization,GA_3_14,131,,6.9
SRS_Utilization,GA_3_14,131,,6.8
SRS_Utilization,GA_3_14,131,,5.7
SRS_Utilization,GA_3_14,131,,8.9
SRS_Utilization,GA_3_14,131,,5.5
SRS_Utilization,GA_3_14,131,,5.8
SRS_Utilization,GA_3_14,131,,8.2
SRS_Utilization,GA_3_14,131,,9.1
SRS_Utilization,GA_3_14,131,,13.2
SRS_Utilization,GA_3_14,131,,6.3
SRS_Utilization,GA_3_14,131,,7.3
SRS_Utilization,GA_3_14,131,,5.7
SRS_Utilization,GA_3_14,131,,11.5
SRS_Utilization,GA_3_14,131,,9.4
SRS_Utilization,GA_3_14,131,,8.8
SRS_Utilization,GA_3_14,131,,8.7
SRS_Utilization,GA_3_14,131,,8.6
SRS_Utilization,GA_3_14,131,,6.1
SRS_Utilization,GA_3_14,131,,6.3
SRS_Utilization,GA_3_14,131,,6
SRS_Utilization,GA_3_14,131,,8.2
SRS_Utilization,GA_3_14,131,,11.9
SRS_Utilization,GA_3_14,131,,10.5
SRS_Utilization,GA_3_14,131,,6.3
SRS_Utilization,GA_3_14,131,,7.1
SRS_Utilization,GA_3_14,131,,7.3
SRS_Utilization,GA_3_14,131,,9.2
SRS_Utilization,GA_3_14,131,,7.8
SRS_Utilization,GA_3_14,131,,7.6
SRS_Utilization,GA_3_14,131,,9.7
SRS_Utilization,GA_3_14,131,,6.6
SRS_Utilization,GA_3_14,131,,5.3
SRS_Utilization,GA_3_14,131,,7
SRS_Utilization,GA_3_14,131,,7.5
SRS_Utilization,GA_3_14,131,,8.5
SRS_Utilization,GA_3_14,131,,8.2
SRS_Utilization,GA_3_14,131,,9.2
SRS_Utilization,GA_3_14,131,,6.7
SRS_Utilization,GA_3_14,131,,5
SRS_Utilization,GA_3_14,131,,6.4
SRS_Utilization,GA_3_14,131,,9.3
SRS_Utilization,GA_3_14,131,,7.7
SRS_Utilization,GA_3_14,131,,6.4
SRS_Utilization,GA_3_14,131,,6.9
SRS_Utilization,GA_3_14,131,,6.1
SRS_Utilization,GA_3_14,131,,7
SRS_Utilization,GA_3_14,131,,6.4
SRS_Utilization,GA_3_14,131,,7.2
SRS_Utilization,GA_3_14,131,,7.6
SRS_Utilization,GA_3_14,131,,9.7
SRS_Utilization,GA_3_14,131,,7
SRS_Utilization,GA_3_14,131,,6
SRS_Utilization,GA_3_14,131,,8.8
SRS_Utilization,GA_3_14,131,,8.6
SRS_Utilization,GA_3_14,131,,9.4
SRS_Utilization,GA_3_14,400,,12.6
SRS_Utilization,GA_3_14,400,,10.6
SRS_Utilization,GA_3_14,611,,8.2
SRS_Utilization,GA_3_14,611,,14.1
SRS_Utilization,GA_3_14,621,,8.6
SRS_Utilization,GA_3_14,621,,11.1
SRS_Utilization,GA_3_14,621,,19.1
SRS_Utilization,GA_3_14,621,,15.3
SRS_Utilization,GA_3_14,621,,18.8
SRS_Utilization,GA_3_14,621,,13.6
SRS_Utilization,GA_3_14,621,,13.1
SRS_Utilization,GA_3_14,621,,12.3
SRS_Utilization,GA_3_14,621,,13
SRS_Utilization,GA_3_14,802,,10.5
SRS_Utilization,GA_3_14,812,,16.8
SRS_Utilization,GA_3_14,812,,14.7
SRS_Utilization,GA_3_14,812,,20.3
SRS_Utilization,GA_3_14,827,,12.3
SRS_Utilization,GA_3_14,827,,9.6
SRS_Utilization,GA_3_14,837,,14.3
SRS_Utilization,GA_3_15,131,,10
SRS_Utilization,GA_3_15,131,,9.4
SRS_Utilization,GA_3_15,131,,6.4
SRS_Utilization,GA_3_15,131,,7.2
SRS_Utilization,GA_3_15,131,,8
SRS_Utilization,GA_3_15,131,,8.7
SRS_Utilization,GA_3_15,131,,9.2
SRS_Utilization,GA_3_15,131,,7.8
SRS_Utilization,GA_3_15,131,,6.3
SRS_Utilization,GA_3_15,131,,6.7
SRS_Utilization,GA_3_15,131,,8.5
SRS_Utilization,GA_3_15,131,,8.8
SRS_Utilization,GA_3_15,131,,9.6
SRS_Utilization,GA_3_15,131,,10
SRS_Utilization,GA_3_15,131,,8.8
SRS_Utilization,GA_3_15,131,,7.2
SRS_Utilization,GA_3_15,131,,9.2
SRS_Utilization,GA_3_15,131,,7.6
SRS_Utilization,GA_3_15,131,,7.7
SRS_Utilization,GA_3_15,131,,8.3
SRS_Utilization,GA_3_15,131,,6.7
SRS_Utilization,GA_3_15,131,,5.2
SRS_Utilization,GA_3_15,131,,5.3
SRS_Utilization,GA_3_15,131,,5.3
SRS_Utilization,GA_3_15,131,,8.7
SRS_Utilization,GA_3_15,131,,7.5
SRS_Utilization,GA_3_15,131,,6
SRS_Utilization,GA_3_15,131,,6.2
SRS_Utilization,GA_3_15,131,,6.5
SRS_Utilization,GA_3_15,131,,7.5
SRS_Utilization,GA_3_15,131,,8
SRS_Utilization,GA_3_15,131,,7.3
SRS_Utilization,GA_3_15,131,,6.3
SRS_Utilization,GA_3_15,131,,6
SRS_Utilization,GA_3_15,131,,7.3
SRS_Utilization,GA_3_15,131,,8.2
SRS_Utilization,GA_3_15,131,,6.3
SRS_Utilization,GA_3_15,131,,6.1
SRS_Utilization,GA_3_15,131,,7
SRS_Utilization,GA_3_15,131,,5.7
SRS_Utilization,GA_3_15,131,,6.8
SRS_Utilization,GA_3_15,131,,5.4
SRS_Utilization,GA_3_15,131,,5.4
SRS_Utilization,GA_3_15,131,,5.2
SRS_Utilization,GA_3_15,131,,6.2
SRS_Utilization,GA_3_15,131,,5.8
SRS_Utilization,GA_3_15,131,,8
SRS_Utilization,GA_3_15,131,,6.1
SRS_Utilization,GA_3_15,316,,5.5
SRS_Utilization,GA_3_15,316,,14.6
SRS_Utilization,GA_3_15,316,,16
SRS_Utilization,GA_3_15,316,,16.1
SRS_Utilization,GA_3_15,400,,18.9
SRS_Utilization,GA_3_15,531,,13.5
SRS_Utilization,GA_3_15,540,,12.5
SRS_Utilization,GA_3_15,540,,20.7
SRS_Utilization,GA_3_15,611,,13.2
SRS_Utilization,GA_3_15,611,,12.2
SRS_Utilization,GA_3_15,611,,14.8
SRS_Utilization,GA_3_15,611,,13.8
SRS_Utilization,GA_3_15,611,,12
SRS_Utilization,GA_3_15,611,,20.4
SRS_Utilization,GA_3_15,611,,19.2
SRS_Utilization,GA_3_15,611,,14.7
SRS_Utilization,GA_3_15,611,,11.9
SRS_Utilization,GA_3_15,611,,13.8
SRS_Utilization,GA_3_15,611,,14.1
SRS_Utilization,GA_3_15,611,,17
SRS_Utilization,GA_3_15,611,,22.6
SRS_Utilization,GA_3_15,802,,16.9
SRS_Utilization,GA_3_15,802,,15.8
SRS_Utilization,GA_3_15,802,,17.5
SRS_Utilization,GA_3_15,802,,15
SRS_Utilization,GA_3_15,802,,16.7
SRS_Utilization,GA_3_15,802,,22.8
SRS_Utilization,GA_3_15,802,,23.4
SRS_Utilization,GA_3_15,802,,16
SRS_Utilization,GA_3_15,802,,13.8
SRS_Utilization,GA_3_15,812,,13.2
SRS_Utilization,GA_3_15,812,,14.1
SRS_Utilization,GA_3_15,812,,18.1
SRS_Utilization,GA_3_15,812,,13.2
SRS_Utilization,GA_3_15,812,,15.5
SRS_Utilization,GA_3_15,812,,19.9
SRS_Utilization,GA_3_15,812,,13.8
SRS_Utilization,GA_3_15,812,,23
SRS_Utilization,GA_3_15,812,,13.1
SRS_Utilization,GA_3_15,812,,15.5
SRS_Utilization,GA_3_15,820,,16.7
SRS_Utilization,GA_3_15,820,,15.7
SRS_Utilization,GA_3_15,820,,11.4
SRS_Utilization,GA_3_15,820,,13.6
SRS_Utilization,GA_3_15,820,,11.3
SRS_Utilization,GA_3_15,820,,10.1
SRS_Utilization,GA_3_15,820,,13.9
SRS_Utilization,GA_3_15,820,,18.6
SRS_Utilization,GA_3_15,820,,13.7
SRS_Utilization,GA_3_15,820,,13.2
SRS_Utilization,GA_3_15,820,,14.2
SRS_Utilization,GA_3_15,827,,14.7
SRS_Utilization,GA_3_15,827,,12.4
SRS_Utilization,GA_3_15,827,,16.3
SRS_Utilization,GA_3_15,827,,18
SRS_Utilization,GA_3_15,922,,15.7
SRS_Utilization,GA_3_15,950,,14.7
SRS_Utilization,GA_3_15,970,,16.6
SRS_Utilization,GA_3_16,131,,6.2
SRS_Utilization,GA_3_16,131,,5
SRS_Utilization,GA_3_16,131,,7.6
SRS_Utilization,GA_3_16,131,,5.7
SRS_Utilization,GA_3_16,131,,5.2
SRS_Utilization,GA_3_16,131,,5
SRS_Utilization,GA_3_16,131,,5.2
SRS_Utilization,GA_3_16,131,,7.2
SRS_Utilization,GA_3_16,131,,7.2
SRS_Utilization,GA_3_16,131,,5.2
SRS_Utilization,GA_3_16,131,,7.3
SRS_Utilization,GA_3_16,131,,5.3
SRS_Utilization,GA_3_16,131,,5.5
SRS_Utilization,GA_3_16,131,,6.3
SRS_Utilization,GA_3_16,131,,5.7
SRS_Utilization,GA_3_16,131,,5
SRS_Utilization,GA_3_16,131,,5.1
SRS_Utilization,GA_3_16,131,,7.7
SRS_Utilization,GA_3_16,131,,5.5
SRS_Utilization,GA_3_16,131,,5
SRS_Utilization,GA_3_16,131,,6
SRS_Utilization,GA_3_16,131,,7.2
SRS_Utilization,GA_3_16,131,,8.4
SRS_Utilization,GA_3_16,131,,5.8
SRS_Utilization,GA_3_16,131,,5.8
SRS_Utilization,GA_3_16,400,,12.8
SRS_Utilization,GA_3_16,400,,14.9
SRS_Utilization,GA_3_16,400,,8
SRS_Utilization,GA_3_16,400,,6.7
SRS_Utilization,GA_3_16,611,,9
SRS_Utilization,GA_3_16,611,,13.5
SRS_Utilization,GA_3_16,611,,12.7
SRS_Utilization,GA_3_16,611,,12.8
SRS_Utilization,GA_3_16,611,,11.1
SRS_Utilization,GA_3_16,611,,11.6
SRS_Utilization,GA_3_16,802,,13.5
SRS_Utilization,GA_3_16,802,,11.4
SRS_Utilization,GA_3_16,802,,10.4
SRS_Utilization,GA_3_16,802,,16.1
SRS_Utilization,GA_3_16,802,,13.8
SRS_Utilization,GA_3_16,802,,12.3
SRS_Utilization,GA_3_16,802,,7.8
SRS_Utilization,GA_3_16,802,,7.5
SRS_Utilization,GA_3_16,812,,11.5
SRS_Utilization,GA_3_16,827,,12.6
SRS_Utilization,GA_3_16,827,,12.7
SRS_Utilization,GA_3_16,827,,12.5
SRS_Utilization,GA_3_16,835,,6.8
SRS_Utilization,GA_3_16,835,,6.6
SRS_Utilization,GA_3_16,837,,11.5
SRS_Utilization,GA_3_17,110,,6.2
SRS_Utilization,GA_3_17,110,,9.4
SRS_Utilization,GA_3_17,110,,7.7
SRS_Utilization,GA_3_17,110,,6.9
SRS_Utilization,GA_3_17,110,,6.3
SRS_Utilization,GA_3_17,110,,8.2
SRS_Utilization,GA_3_17,110,,6.5
SRS_Utilization,GA_3_17,110,,6.4
SRS_Utilization,GA_3_17,111,,6.3
SRS_Utilization,GA_3_17,131,,13.4
SRS_Utilization,GA_3_17,131,,14.5
SRS_Utilization,GA_3_17,131,,9.7
SRS_Utilization,GA_3_17,131,,12.7
SRS_Utilization,GA_3_17,131,,10.6
